x_m,y_m,r_m,phi_deg,E_diam_given_detectable_m,E_diam_mixed_mm,p_detectable,cov_weight,Dmin_m,Dmax_m,E_diam_err_given_detectable_m,E_diam_err_mixed_m,cov_err,n_ok,usable,near_axis_unusable_band
-280.0,-560.0,626.099,243.4349,176.944466,176.944466,1.0,1.0,17.582555,392.134331,174.686256,174.686256,1.0,500,1,0
-260.0,-560.0,617.414,245.0952,173.072302,173.072302,1.0,1.0,17.214641,385.720345,191.76004,191.76004,1.0,500,1,0
-240.0,-560.0,609.2618,246.8014,169.254418,169.254418,1.0,1.0,16.872993,379.363104,166.102422,166.102422,1.0,500,1,0
-220.0,-560.0,601.6644,248.5523,165.490841,165.490841,1.0,1.0,16.557512,373.06255,159.289209,159.289209,1.0,500,1,0
-200.0,-560.0,594.6427,250.3462,161.781601,161.781601,1.0,1.0,16.268098,366.818631,166.83928,166.83928,1.0,500,1,0
-180.0,-560.0,588.2176,252.1811,158.126729,158.126729,1.0,1.0,16.004653,360.631296,155.612734,155.612734,1.0,500,1,0
-160.0,-560.0,582.4088,254.0546,154.526268,154.526268,1.0,1.0,15.767078,354.500498,142.425628,142.425628,1.0,500,1,0
-140.0,-560.0,577.2348,255.9638,150.98027,150.98027,1.0,1.0,15.555277,348.426196,144.674439,144.674439,1.0,500,1,0
-120.0,-560.0,572.7128,257.9052,147.488786,147.488786,1.0,1.0,15.36915,342.408348,151.451672,151.451672,1.0,500,1,0
-100.0,-560.0,568.8585,259.8753,144.051871,144.051871,1.0,1.0,15.208603,336.44692,149.710438,149.710438,1.0,500,1,0
-80.0,-560.0,565.6854,261.8699,140.669587,140.669587,1.0,1.0,15.073539,330.541879,142.77634,142.77634,1.0,500,1,0
-60.0,-560.0,563.2051,263.8845,137.341999,137.341999,1.0,1.0,14.963861,324.693199,134.018652,134.018652,1.0,500,1,0
-40.0,-560.0,561.4268,265.9144,134.06918,134.06918,1.0,1.0,14.879476,318.900855,144.94045,144.94045,1.0,500,1,0
-20.0,-560.0,560.357,267.9546,130.851205,130.851205,1.0,1.0,14.820287,313.16483,125.366922,125.366922,1.0,500,1,0
0.0,-560.0,560.0,270.0,127.688154,127.688154,1.0,1.0,14.786201,307.485107,136.812661,136.812661,1.0,500,1,0
20.0,-560.0,560.357,272.0454,124.580113,124.580113,1.0,1.0,14.781936,301.861679,120.551005,120.551005,1.0,500,1,0
40.0,-560.0,561.4268,274.0856,121.527191,121.527191,1.0,1.0,14.816217,296.29454,125.797972,125.797972,1.0,500,1,0
60.0,-560.0,563.2051,276.1155,118.52956,118.52956,1.0,1.0,14.875431,290.78369,122.109437,122.109437,1.0,500,1,0
80.0,-560.0,565.6854,278.1301,115.587439,115.587439,1.0,1.0,14.959576,285.329135,122.308956,122.308956,1.0,500,1,0
100.0,-560.0,568.8585,280.1247,112.701103,112.701103,1.0,1.0,15.068654,279.930887,121.490887,121.490887,1.0,500,1,0
120.0,-560.0,572.7128,282.0948,109.870873,109.870873,1.0,1.0,15.202663,274.588963,102.832722,102.832722,1.0,500,1,0
140.0,-560.0,577.2348,284.0362,107.097124,107.097124,1.0,1.0,15.361605,269.303387,98.617751,98.617751,1.0,500,1,0
160.0,-560.0,582.4088,285.9454,104.380274,104.380274,1.0,1.0,15.545478,264.074187,110.759213,110.759213,1.0,500,1,0
180.0,-560.0,588.2176,287.8189,101.72078,101.72078,1.0,1.0,15.754284,258.9014,110.555474,110.555474,1.0,500,1,0
200.0,-560.0,594.6427,289.6538,99.119149,99.119149,1.0,1.0,15.988022,253.78507,98.814887,98.814887,1.0,500,1,0
220.0,-560.0,601.6644,291.4477,96.57592,96.57592,1.0,1.0,16.246691,248.725247,90.208439,90.208439,1.0,500,1,0
240.0,-560.0,609.2618,293.1986,94.091666,94.091666,1.0,1.0,16.530293,243.72199,92.080117,92.080117,1.0,500,1,0
260.0,-560.0,617.414,294.9048,91.667002,91.667002,1.0,1.0,16.838826,238.775364,85.578141,85.578141,1.0,500,1,0
280.0,-560.0,626.099,296.5651,89.302592,89.302592,1.0,1.0,17.172292,233.885445,90.974992,90.974992,1.0,500,1,0
300.0,-560.0,635.2952,298.1786,86.999084,86.999084,1.0,1.0,17.53069,229.052317,83.618164,83.618164,1.0,500,1,0
320.0,-560.0,644.9806,299.7449,84.757174,84.757174,1.0,1.0,17.914019,224.276072,86.424959,86.424959,1.0,500,1,0
340.0,-560.0,655.1336,301.2637,82.577625,82.577625,1.0,1.0,18.322281,219.556813,84.745044,84.745044,1.0,500,1,0
360.0,-560.0,665.7327,302.7352,80.461146,80.461146,1.0,1.0,18.755475,214.894654,80.186199,80.186199,1.0,500,1,0
380.0,-560.0,676.757,304.1597,78.408493,78.408493,1.0,1.0,19.2136,210.289717,76.261866,76.261866,1.0,500,1,0
400.0,-560.0,688.186,305.5377,76.420488,76.420488,1.0,1.0,19.696658,205.74214,78.048842,78.048842,1.0,500,1,0
420.0,-560.0,700.0,306.8699,74.497912,74.497912,1.0,1.0,20.204648,201.252069,77.603231,77.603231,1.0,500,1,0
440.0,-560.0,712.1798,308.1572,72.641575,72.641575,1.0,1.0,20.737569,196.819663,70.781912,70.781912,1.0,500,1,0
460.0,-560.0,724.7068,309.4007,70.852365,70.852365,1.0,1.0,21.295423,192.445098,68.182615,68.182615,1.0,500,1,0
480.0,-560.0,737.5636,310.6013,69.131093,69.131093,1.0,1.0,21.878209,188.128559,64.518463,64.518463,1.0,500,1,0
500.0,-560.0,750.733,311.7603,67.47858,67.47858,1.0,1.0,22.485926,183.87025,67.093756,67.093756,1.0,500,1,0
520.0,-560.0,764.1989,312.8789,65.895752,65.895752,1.0,1.0,23.118576,179.670389,66.174899,66.174899,1.0,500,1,0
540.0,-560.0,777.946,313.9584,64.383482,64.383482,1.0,1.0,23.776158,175.52921,64.05772,64.05772,1.0,500,1,0
560.0,-560.0,791.9596,315.0,62.942624,62.942624,1.0,1.0,24.458672,171.446964,61.927402,61.927402,1.0,500,1,0
580.0,-560.0,806.2258,316.0051,61.574134,61.574134,1.0,1.0,25.166117,167.423922,62.98113,62.98113,1.0,500,1,0
600.0,-560.0,820.7314,316.9749,60.278849,60.278849,1.0,1.0,25.898495,163.460374,61.821547,61.821547,1.0,500,1,0
620.0,-560.0,835.4639,317.9108,59.057669,59.057669,1.0,1.0,26.655805,159.556629,62.298798,62.298798,1.0,500,1,0
640.0,-560.0,850.4117,318.8141,57.911568,57.911568,1.0,1.0,27.438047,155.713018,59.538253,59.538253,1.0,500,1,0
660.0,-560.0,865.5634,319.6859,56.841461,56.841461,1.0,1.0,28.245221,151.929894,57.894141,57.894141,1.0,500,1,0
680.0,-560.0,880.9086,320.5275,55.848134,55.848134,1.0,1.0,29.077326,148.207635,55.055139,55.055139,1.0,500,1,0
700.0,-560.0,896.4374,321.3402,54.932609,54.932609,1.0,1.0,29.934364,144.546643,53.759358,53.759358,1.0,500,1,0
720.0,-560.0,912.1403,322.125,54.09583,54.09583,1.0,1.0,30.816334,140.947344,54.38379,54.38379,1.0,500,1,0
740.0,-560.0,928.0086,322.8831,53.338597,53.338597,1.0,1.0,31.723236,137.410194,53.678869,53.678869,1.0,500,1,0
760.0,-560.0,944.0339,323.6156,52.661832,52.661832,1.0,1.0,32.65507,133.935676,52.970287,52.970287,1.0,500,1,0
780.0,-560.0,960.2083,324.3236,52.066548,52.066548,1.0,1.0,33.511008,130.524302,52.114852,52.114852,1.0,500,1,0
800.0,-560.0,976.5244,325.008,51.553535,51.553535,1.0,1.0,34.080273,127.176614,51.893326,51.893326,1.0,500,1,0
820.0,-560.0,992.9753,325.6698,51.123628,51.123628,1.0,1.0,34.654865,123.893188,51.064818,51.064818,1.0,500,1,0
840.0,-560.0,1009.5544,326.3099,50.777893,50.777893,1.0,1.0,35.23319,120.674629,51.788632,51.788632,1.0,500,1,0
860.0,-560.0,1026.2553,326.9293,50.517081,50.517081,1.0,1.0,35.815869,117.52158,49.789399,49.789399,1.0,500,1,0
880.0,-560.0,1043.0724,327.5288,50.341974,50.341974,1.0,1.0,36.403283,114.434713,50.290373,50.290373,1.0,500,1,0
900.0,-560.0,1060.0,328.1092,50.253672,50.253672,1.0,1.0,36.993751,111.414737,50.22053,50.22053,1.0,500,1,0
920.0,-560.0,1077.033,328.6713,50.252857,50.252857,1.0,1.0,37.587998,108.462397,50.984433,50.984433,1.0,500,1,0
940.0,-560.0,1094.1663,329.2159,50.340304,50.340304,1.0,1.0,38.186497,105.57847,50.249108,50.249108,1.0,500,1,0
960.0,-560.0,1111.3955,329.7436,50.517132,50.517132,1.0,1.0,38.787464,102.763768,50.916981,50.916981,1.0,500,1,0
980.0,-560.0,1128.7161,330.2551,50.783919,50.783919,1.0,1.0,39.39173,100.019137,50.919631,50.919631,1.0,500,1,0
1000.0,-560.0,1146.1239,330.7512,51.141509,51.141509,1.0,1.0,39.999853,97.345451,51.040847,51.040847,1.0,500,1,0
1020.0,-560.0,1163.6151,331.2324,51.590824,51.590824,1.0,1.0,40.609939,94.743617,51.593799,51.593799,1.0,500,1,0
1040.0,-560.0,1181.1858,331.6992,52.13126,52.13126,1.0,1.0,41.222917,92.214564,52.137393,52.137393,1.0,500,1,0
1060.0,-560.0,1198.8328,332.1524,52.762511,52.762511,1.0,1.0,41.838791,89.759244,52.720695,52.720695,1.0,500,1,0
1080.0,-560.0,1216.5525,332.5924,53.48413,53.48413,1.0,1.0,42.457471,89.089836,53.335602,53.335602,1.0,500,1,0
1100.0,-560.0,1234.3419,333.0198,54.295304,54.295304,1.0,1.0,43.078059,91.748063,54.177939,54.177939,1.0,500,1,0
1120.0,-560.0,1252.1981,333.4349,55.195404,55.195404,1.0,1.0,43.701099,94.248954,55.151186,55.151186,1.0,500,1,0
1140.0,-560.0,1270.1181,333.8384,56.183723,56.183723,1.0,1.0,44.32693,97.003138,56.128061,56.128061,1.0,500,1,0
1160.0,-560.0,1288.0994,334.2307,57.259459,57.259459,1.0,1.0,44.954191,99.807197,57.414774,57.414774,1.0,500,1,0
1180.0,-560.0,1306.1393,334.6121,58.421451,58.421451,1.0,1.0,45.58363,102.442673,58.580182,58.580182,1.0,500,1,0
1200.0,-560.0,1324.2356,334.9831,59.669147,59.669147,1.0,1.0,46.215653,105.342692,60.269498,60.269498,1.0,500,1,0
1220.0,-560.0,1342.3859,335.3441,61.001145,61.001145,1.0,1.0,46.84879,108.066667,61.627583,61.627583,1.0,500,1,0
1240.0,-560.0,1360.5881,335.6955,62.416511,62.416511,1.0,1.0,47.483872,111.062648,63.001432,63.001432,1.0,500,1,0
1260.0,-560.0,1378.8401,336.0375,63.914004,63.914004,1.0,1.0,48.121374,113.87512,63.912313,63.912313,1.0,500,1,0
1280.0,-560.0,1397.1399,336.3706,65.492431,65.492431,1.0,1.0,48.759706,116.967064,65.722707,65.722707,1.0,500,1,0
1300.0,-560.0,1415.4858,336.6951,67.15028,67.15028,1.0,1.0,49.399784,119.868031,66.153838,66.153838,1.0,500,1,0
1320.0,-560.0,1433.8759,337.0113,68.886398,68.886398,1.0,1.0,50.042152,123.05594,69.156155,69.156155,1.0,500,1,0
1340.0,-560.0,1452.3085,337.3194,70.699064,70.699064,1.0,1.0,50.685093,126.045402,69.002996,69.002996,1.0,500,1,0
1360.0,-560.0,1470.7821,337.6199,72.586907,72.586907,1.0,1.0,51.329609,129.329277,72.091859,72.091859,1.0,500,1,0
1380.0,-560.0,1489.2951,337.9128,74.548119,74.548119,1.0,1.0,51.976317,132.407232,72.675921,72.675921,1.0,500,1,0
1400.0,-560.0,1507.8461,338.1986,76.581258,76.581258,1.0,1.0,52.623363,135.787074,77.743011,77.743011,1.0,500,1,0
1420.0,-560.0,1526.4338,338.4774,78.684165,78.684165,1.0,1.0,53.271837,138.953522,78.331597,78.331597,1.0,500,1,0
1440.0,-560.0,1545.0566,338.7495,80.855383,80.855383,1.0,1.0,53.92243,142.162367,80.685893,80.685893,1.0,500,1,0
1460.0,-560.0,1563.7135,339.0151,83.092676,83.092676,1.0,1.0,54.573144,145.684273,81.43374,81.43374,1.0,500,1,0
1480.0,-560.0,1582.4032,339.2744,85.39422,85.39422,1.0,1.0,55.22516,148.981609,85.034177,85.034177,1.0,500,1,0
1500.0,-560.0,1601.1246,339.5277,87.757856,87.757856,1.0,1.0,55.879243,152.599485,86.707335,86.707335,1.0,500,1,0
1520.0,-560.0,1619.8765,339.7751,90.181655,90.181655,1.0,1.0,56.568919,155.985311,87.51027,87.51027,1.0,500,1,0
1540.0,-560.0,1638.658,340.0169,92.66522,92.66522,1.0,1.0,57.334042,159.69916,92.159581,92.159581,1.0,500,1,0
1560.0,-560.0,1657.4679,340.2532,95.207912,95.207912,1.0,1.0,58.175867,163.173477,97.292902,97.292902,1.0,500,1,0
1580.0,-560.0,1676.3055,340.4841,97.809805,97.809805,1.0,1.0,59.096163,166.690186,97.586784,97.586784,1.0,500,1,0
1600.0,-560.0,1695.1696,340.71,100.470402,100.470402,1.0,1.0,60.096413,170.546105,99.061671,99.061671,1.0,500,1,0
1620.0,-560.0,1714.0595,340.9308,103.189374,103.189374,1.0,1.0,61.177814,174.151304,104.402221,104.402221,1.0,500,1,0
1640.0,-560.0,1732.9743,341.1468,105.966589,105.966589,1.0,1.0,62.341287,177.925891,102.658818,102.658818,1.0,500,1,0
1660.0,-560.0,1751.9132,341.3582,108.801382,108.801382,1.0,1.0,63.587486,181.796887,109.327933,109.327933,1.0,500,1,0
1680.0,-560.0,1770.8755,341.5651,111.693678,111.693678,1.0,1.0,64.916816,185.532965,115.052362,115.052362,1.0,500,1,0
1700.0,-560.0,1789.8603,341.7675,114.643186,114.643186,1.0,1.0,66.329452,189.626935,116.260616,116.260616,1.0,500,1,0
-1700.0,-540.0,1783.704,197.6223,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1680.0,-540.0,1764.6529,197.8189,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1660.0,-540.0,1745.6231,198.0198,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1640.0,-540.0,1726.6152,198.2251,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1620.0,-540.0,1707.6299,198.4349,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1600.0,-540.0,1688.6681,198.6495,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1580.0,-540.0,1669.7305,198.869,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1560.0,-540.0,1650.818,199.0935,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1540.0,-540.0,1631.9314,199.3232,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1520.0,-540.0,1613.0716,199.5583,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1500.0,-540.0,1594.2396,199.7989,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1480.0,-540.0,1575.4364,200.0452,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1460.0,-540.0,1556.6631,200.2976,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1440.0,-540.0,1537.9207,200.556,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1420.0,-540.0,1519.2103,200.8209,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1400.0,-540.0,1500.5332,201.0923,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1380.0,-540.0,1481.8907,201.3706,491.085656,491.085656,1.0,1.0,83.742201,866.532425,443.016309,443.016309,1.0,500,1,0
-1360.0,-540.0,1463.284,201.656,483.890887,483.890887,1.0,1.0,81.676104,856.423175,438.059692,438.059692,1.0,500,1,0
-1340.0,-540.0,1444.7145,201.9487,476.756254,476.756254,1.0,1.0,79.644197,846.380775,590.712938,590.712938,1.0,500,1,0
-1320.0,-540.0,1426.1837,202.249,469.681467,469.681467,1.0,1.0,77.646334,836.405029,403.189782,403.189782,1.0,500,1,0
-1300.0,-540.0,1407.6931,202.5572,462.666506,462.666506,1.0,1.0,75.68237,826.495745,411.549795,411.549795,1.0,500,1,0
-1280.0,-540.0,1389.2444,202.8737,455.71131,455.71131,1.0,1.0,73.752164,816.65273,422.711725,422.711725,1.0,500,1,0
-1260.0,-540.0,1370.8392,203.1986,448.815579,448.815579,1.0,1.0,71.855571,806.875795,432.086261,432.086261,1.0,500,1,0
-1240.0,-540.0,1352.4792,203.5323,441.979435,441.979435,1.0,1.0,69.99245,797.164753,423.557148,423.557148,1.0,500,1,0
-1220.0,-540.0,1334.1664,203.8753,435.20257,435.20257,1.0,1.0,68.16266,787.519417,503.742409,503.742409,1.0,500,1,0
-1200.0,-540.0,1315.9027,204.2277,428.485013,428.485013,1.0,1.0,66.366061,777.939605,447.067189,447.067189,1.0,500,1,0
-1180.0,-540.0,1297.6903,204.5901,421.826595,421.826595,1.0,1.0,64.602513,768.425134,360.024769,360.024769,1.0,500,1,0
-1160.0,-540.0,1279.5312,204.9628,415.22721,415.22721,1.0,1.0,62.871877,758.975826,385.081554,385.081554,1.0,500,1,0
-1140.0,-540.0,1261.4278,205.3462,408.686798,408.686798,1.0,1.0,61.174017,749.591501,360.127865,360.127865,1.0,500,1,0
-1120.0,-540.0,1243.3825,205.7407,402.205175,402.205175,1.0,1.0,59.508794,740.271986,384.979181,384.979181,1.0,500,1,0
-1100.0,-540.0,1225.3979,206.1468,395.782343,395.782343,1.0,1.0,57.876072,731.017105,371.502732,371.502732,1.0,500,1,0
-1080.0,-540.0,1207.4767,206.5651,389.418085,389.418085,1.0,1.0,56.275715,721.826687,376.651286,376.651286,1.0,500,1,0
-1060.0,-540.0,1189.6218,206.9958,383.112419,383.112419,1.0,1.0,54.707589,712.700563,355.884866,355.884866,1.0,500,1,0
-1040.0,-540.0,1171.8362,207.4397,376.86514,376.86514,1.0,1.0,53.17156,703.638564,349.92816,349.92816,1.0,500,1,0
-1020.0,-540.0,1154.123,207.8973,370.676241,370.676241,1.0,1.0,51.667493,694.640525,393.754713,393.754713,1.0,500,1,0
-1000.0,-540.0,1136.4858,208.369,364.545564,364.545564,1.0,1.0,50.195257,685.706282,413.373719,413.373719,1.0,500,1,0
-980.0,-540.0,1118.9281,208.8557,358.473047,358.473047,1.0,1.0,48.75472,676.835673,423.806446,423.806446,1.0,500,1,0
-960.0,-540.0,1101.4536,209.3578,352.458608,352.458608,1.0,1.0,47.34575,668.028538,375.86738,375.86738,1.0,500,1,0
-940.0,-540.0,1084.0664,209.876,346.502102,346.502102,1.0,1.0,45.968218,659.28472,301.683299,301.683299,1.0,500,1,0
-920.0,-540.0,1066.7708,210.4111,340.603548,340.603548,1.0,1.0,44.621992,650.604062,353.706685,353.706685,1.0,500,1,0
-900.0,-540.0,1049.5713,210.9638,334.762699,334.762699,1.0,1.0,43.306944,641.986411,340.243802,340.243802,1.0,500,1,0
-880.0,-540.0,1032.4728,211.5348,328.979626,328.979626,1.0,1.0,42.022947,633.431615,350.611434,350.611434,1.0,500,1,0
-860.0,-540.0,1015.4802,212.125,323.254157,323.254157,1.0,1.0,40.769871,624.939525,353.423675,353.423675,1.0,500,1,0
-840.0,-540.0,998.599,212.7352,317.586228,317.586228,1.0,1.0,39.547591,616.509992,283.428,283.428,1.0,500,1,0
-820.0,-540.0,981.835,213.3664,311.975818,311.975818,1.0,1.0,38.35598,608.142871,354.44223,354.44223,1.0,500,1,0
-800.0,-540.0,965.1943,214.0193,306.422726,306.422726,1.0,1.0,37.194913,599.838019,373.679089,373.679089,1.0,500,1,0
-780.0,-540.0,948.6833,214.6952,300.926987,300.926987,1.0,1.0,36.064264,591.595293,358.95253,358.95253,1.0,500,1,0
-760.0,-540.0,932.309,215.3948,295.488513,295.488513,1.0,1.0,34.96391,583.414556,291.379946,291.379946,1.0,500,1,0
-740.0,-540.0,916.0786,216.1193,290.107159,290.107159,1.0,1.0,33.893727,575.295668,246.691784,246.691784,1.0,500,1,0
-720.0,-540.0,900.0,216.8699,284.782942,284.782942,1.0,1.0,32.853593,567.238496,261.356829,261.356829,1.0,500,1,0
-700.0,-540.0,884.0814,217.6476,279.515781,279.515781,1.0,1.0,31.843384,559.242907,269.67139,269.67139,1.0,500,1,0
-680.0,-540.0,868.3317,218.4537,274.305546,274.305546,1.0,1.0,30.86298,551.308769,295.959645,295.959645,1.0,500,1,0
-660.0,-540.0,852.7602,219.2894,269.152249,269.152249,1.0,1.0,29.912259,543.435954,273.993704,273.993704,1.0,500,1,0
-640.0,-540.0,837.3769,220.156,264.055828,264.055828,1.0,1.0,28.991103,535.624335,224.216676,224.216676,1.0,500,1,0
-620.0,-540.0,822.1922,221.0548,259.01617,259.01617,1.0,1.0,28.09939,527.87379,279.194866,279.194866,1.0,500,1,0
-600.0,-540.0,807.2174,221.9872,254.033263,254.033263,1.0,1.0,27.237002,520.184195,252.929505,252.929505,1.0,500,1,0
-580.0,-540.0,792.4645,222.9546,249.107068,249.107068,1.0,1.0,26.403821,512.555431,260.353218,260.353218,1.0,500,1,0
-560.0,-540.0,777.946,223.9584,244.237532,244.237532,1.0,1.0,25.59973,504.987381,254.935688,254.935688,1.0,500,1,0
-540.0,-540.0,763.6753,225.0,239.424563,239.424563,1.0,1.0,24.82461,497.47993,254.924527,254.924527,1.0,500,1,0
-520.0,-540.0,749.6666,226.0809,234.66817,234.66817,1.0,1.0,24.078347,490.032967,223.027731,223.027731,1.0,500,1,0
-500.0,-540.0,735.9348,227.2026,229.968313,229.968313,1.0,1.0,23.360823,482.646379,216.544006,216.544006,1.0,500,1,0
-480.0,-540.0,722.4957,228.3665,225.324956,225.324956,1.0,1.0,22.671925,475.320062,197.914119,197.914119,1.0,500,1,0
-460.0,-540.0,709.3659,229.5739,220.738039,220.738039,1.0,1.0,22.011537,468.053908,232.106485,232.106485,1.0,500,1,0
-440.0,-540.0,696.563,230.8263,216.207554,216.207554,1.0,1.0,21.379546,460.847816,204.063418,204.063418,1.0,500,1,0
-420.0,-540.0,684.1053,232.125,211.733486,211.733486,1.0,1.0,20.775838,453.701687,218.603703,218.603703,1.0,500,1,0
-400.0,-540.0,672.0119,233.4711,207.315816,207.315816,1.0,1.0,20.200301,446.615422,183.890723,183.890723,1.0,500,1,0
-380.0,-540.0,660.303,234.8658,202.954526,202.954526,1.0,1.0,19.652822,439.588927,198.748717,198.748717,1.0,500,1,0
-360.0,-540.0,648.9992,236.3099,198.649594,198.649594,1.0,1.0,19.13329,432.622112,199.110136,199.110136,1.0,500,1,0
-340.0,-540.0,638.1222,237.8043,194.40101,194.40101,1.0,1.0,18.641594,425.714886,200.666229,200.666229,1.0,500,1,0
-320.0,-540.0,627.6942,239.3493,190.208787,190.208787,1.0,1.0,18.177624,418.867165,191.428338,191.428338,1.0,500,1,0
-300.0,-540.0,617.7378,240.9454,186.072926,186.072926,1.0,1.0,17.74127,412.078864,179.026633,179.026633,1.0,500,1,0
-280.0,-540.0,608.2763,242.5924,181.993433,181.993433,1.0,1.0,17.332423,405.349905,190.891919,190.891919,1.0,500,1,0
-260.0,-540.0,599.333,244.29,177.97032,177.97032,1.0,1.0,16.950974,398.68021,184.180972,184.180972,1.0,500,1,0
-240.0,-540.0,590.9315,246.0375,174.003604,174.003604,1.0,1.0,16.596816,392.069707,160.139358,160.139358,1.0,500,1,0
-220.0,-540.0,583.0952,247.8337,170.093307,170.093307,1.0,1.0,16.26984,385.518324,166.701254,166.701254,1.0,500,1,0
-200.0,-540.0,575.8472,249.6769,166.239447,166.239447,1.0,1.0,15.96994,379.025994,156.297658,156.297658,1.0,500,1,0
-180.0,-540.0,569.21,251.5651,162.442064,162.442064,1.0,1.0,15.69701,372.592655,183.396825,183.396825,1.0,500,1,0
-160.0,-540.0,563.2051,253.4956,158.701199,158.701199,1.0,1.0,15.450944,366.218247,178.393288,178.393288,1.0,500,1,0
-140.0,-540.0,557.853,255.4655,155.016895,155.016895,1.0,1.0,15.231636,359.902714,151.003929,151.003929,1.0,500,1,0
-120.0,-540.0,553.1727,257.4712,151.389201,151.389201,1.0,1.0,15.038982,353.646002,152.874231,152.874231,1.0,500,1,0
-100.0,-540.0,549.1812,259.5085,147.818173,147.818173,1.0,1.0,14.872878,347.448065,147.610942,147.610942,1.0,500,1,0
-80.0,-540.0,545.8938,261.573,144.30387,144.30387,1.0,1.0,14.73322,341.308857,141.058037,141.058037,1.0,500,1,0
-60.0,-540.0,543.3231,263.6598,140.846359,140.846359,1.0,1.0,14.619905,335.22834,135.584509,135.584509,1.0,500,1,0
-40.0,-540.0,541.4795,265.7636,137.445711,137.445711,1.0,1.0,14.532831,329.206476,147.63366,147.63366,1.0,500,1,0
-20.0,-540.0,540.3702,267.8789,134.102004,134.102004,1.0,1.0,14.471896,323.243236,126.539552,126.539552,1.0,500,1,0
0.0,-540.0,540.0,270.0,130.815318,130.815318,1.0,1.0,14.436998,317.338593,122.271194,122.271194,1.0,500,1,0
20.0,-540.0,540.3702,272.1211,127.585741,127.585741,1.0,1.0,14.433234,311.492525,132.044264,132.044264,1.0,500,1,0
40.0,-540.0,541.4795,274.2364,124.41339,124.41339,1.0,1.0,14.468785,305.705016,127.443865,127.443865,1.0,500,1,0
60.0,-540.0,543.3231,276.3402,121.298439,121.298439,1.0,1.0,14.530192,299.976056,117.939636,117.939636,1.0,500,1,0
80.0,-540.0,545.8938,278.427,118.241119,118.241119,1.0,1.0,14.617454,294.305639,124.07902,124.07902,1.0,500,1,0
100.0,-540.0,549.1812,280.4915,115.241715,115.241715,1.0,1.0,14.730571,288.693765,122.382939,122.382939,1.0,500,1,0
120.0,-540.0,553.1727,282.5288,112.300562,112.300562,1.0,1.0,14.869544,283.140441,119.564198,119.564198,1.0,500,1,0
140.0,-540.0,557.853,284.5345,109.41805,109.41805,1.0,1.0,15.034372,277.645679,109.752665,109.752665,1.0,500,1,0
160.0,-540.0,563.2051,286.5044,106.594615,106.594615,1.0,1.0,15.225056,272.209498,99.932785,99.932785,1.0,500,1,0
180.0,-540.0,569.21,288.4349,103.830733,103.830733,1.0,1.0,15.441595,266.831925,111.585244,111.585244,1.0,500,1,0
200.0,-540.0,575.8472,290.3231,101.126931,101.126931,1.0,1.0,15.68399,261.512993,98.836599,98.836599,1.0,500,1,0
220.0,-540.0,583.0952,292.1663,98.483781,98.483781,1.0,1.0,15.952239,256.252743,98.07761,98.07761,1.0,500,1,0
240.0,-540.0,590.9315,293.9625,95.901864,95.901864,1.0,1.0,16.246345,251.051224,92.399545,92.399545,1.0,500,1,0
260.0,-540.0,599.333,295.71,93.381819,93.381819,1.0,1.0,16.566306,245.908493,94.715963,94.715963,1.0,500,1,0
280.0,-540.0,608.2763,297.4076,90.924342,90.924342,1.0,1.0,16.912122,240.824616,92.904003,92.904003,1.0,500,1,0
300.0,-540.0,617.7378,299.0546,88.530108,88.530108,1.0,1.0,17.283793,235.799668,96.423741,96.423741,1.0,500,1,0
320.0,-540.0,627.6942,300.6507,86.199837,86.199837,1.0,1.0,17.68132,230.833733,87.495426,87.495426,1.0,500,1,0
340.0,-540.0,638.1222,302.1957,83.934323,83.934323,1.0,1.0,18.104703,225.926907,85.571764,85.571764,1.0,500,1,0
360.0,-540.0,648.9992,303.6901,81.734303,81.734303,1.0,1.0,18.553941,221.079296,81.559415,81.559415,1.0,500,1,0
380.0,-540.0,660.303,305.1342,79.60057,79.60057,1.0,1.0,19.029034,216.291015,80.633337,80.633337,1.0,500,1,0
400.0,-540.0,672.0119,306.5289,77.533963,77.533963,1.0,1.0,19.529983,211.562195,75.493523,75.493523,1.0,500,1,0
