"a","b","d_m"
1120,-1590,73.7614673828097
1135,-1590,73.82241780732697
1150,-1590,73.90012782812066
1165,-1590,73.99865223904841
1180,-1590,74.11423599945802
1195,-1590,74.25112170325171
1210,-1590,74.40537419446657
1225,-1590,74.58142483114258
1240,-1590,74.77515764032361
1255,-1590,74.99119353934903
1270,-1590,75.22523521654878
1285,-1590,75.4821024074674
1300,-1590,75.75731380420463
1315,-1590,76.05586539376387
1330,-1590,76.37309630254157
1345,-1590,76.71419931998375
1360,-1590,77.07433165745773
1375,-1590,77.45887729466426
1390,-1590,77.86281163604764
1405,-1590,78.29170990458164
1420,-1590,78.74036594185111
1435,-1590,79.21454613743383
1450,-1590,79.70886314195414
1465,-1590,80.2292743108994
1480,-1590,80.77021159581577
1495,-1590,81.33782299880531
1510,-1590,81.92636037663166
1525,-1590,82.52457924584493
1540,-1590,83.13250915560258
1555,-1590,83.75017905357255
1570,-1590,84.37761727167353
1585,-1590,85.01485151319713
1600,-1590,85.66190884129078
1615,-1590,86.31881566878243
1630,-1590,86.98559774931985
1645,-1590,87.66228016980064
1660,-1590,88.34888734406053
1675,-1590,89.04544300779158
1690,-1590,89.75197021465364
1705,-1590,90.46849133354665
1720,-1590,91.19502804700375
1735,-1590,91.93160135066958
1750,-1590,92.67823155382075
1765,-1590,93.43493828089022
1780,-1590,94.20174047395167
1795,-1590,94.97865639612206
-500,-1575,148.13147224782887
-485,-1575,146.83913046916877
-470,-1575,145.55728037616805
-455,-1575,144.28592360770327
-440,-1575,143.02506176392643
-425,-1575,141.7746964021448
-410,-1575,140.53482903256187
-395,-1575,139.30546111387943
-380,-1575,138.08659404875752
-365,-1575,136.87822917913314
-350,-1575,135.68036778139455
-335,-1575,134.49301106141243
-320,-1575,133.3161601494241
-305,-1575,132.149816094774
-290,-1575,130.9939798605063
-275,-1575,129.84865231781356
-260,-1575,128.71383424033695
-245,-1575,127.58952629832338
-230,-1575,126.47572905263613
-215,-1575,125.37244294862221
-200,-1575,124.27966830983709
-185,-1575,123.19740533162872
-170,-1575,122.12565407458126
-155,-1575,121.0644144578234
-140,-1575,120.01368625220147
-125,-1575,118.97346907332054
-110,-1575,117.94376237445893
-95,-1575,116.92456543935678
-80,-1575,115.91587737488548
-65,-1575,114.9176971035998
-50,-1575,113.9300233561808
-35,-1575,112.9528546637715
-20,-1575,111.98618935021392
-5,-1575,111.03002552419177
10,-1575,110.08436120900748
25,-1575,109.1491954464906
40,-1575,108.22452554769997
55,-1575,107.31035208265126
70,-1575,106.40668559086988
85,-1575,105.51352112776297
100,-1575,104.6309372236968
115,-1575,103.75886764791191
130,-1575,102.89743052390178
145,-1575,102.04655599667197
160,-1575,101.20637395185682
175,-1575,100.37682286518645
190,-1575,99.55803356823137
205,-1575,98.74996273514003
220,-1575,97.95273212997772
235,-1575,97.16632628501449
250,-1575,96.39084807397045
265,-1575,95.6263193217898
280,-1575,94.872814398968
295,-1575,94.1304016167791
310,-1575,93.39911745773557
325,-1575,92.67908565794036
340,-1575,91.97029567213116
355,-1575,91.27293533186469
370,-1575,90.58693818471032
385,-1575,89.91256454928771
400,-1575,89.24968346093964
415,-1575,88.59863582839141
430,-1575,87.95921785642358
445,-1575,87.33185885037682
460,-1575,86.71627416365338
475,-1575,86.11298900178538
490,-1575,85.52163015268998
505,-1575,84.94282591785796
520,-1575,84.37610711990662
535,-1575,83.82221204084455
550,-1575,83.28056845846172
565,-1575,82.75203120664824
580,-1575,82.23591826356828
595,-1575,81.7332072725119
610,-1575,81.2430999848873
625,-1575,80.76670279766368
640,-1575,80.30309513752965
655,-1575,79.85351778794639
670,-1575,79.41692208221677
685,-1575,78.99468851448599
700,-1575,78.58563488414698
715,-1575,78.19128641542339
730,-1575,77.81032225906345
745,-1575,77.44441708866565
760,-1575,77.09210661393155
775,-1575,76.75521938251322
790,-1575,76.43214318853038
805,-1575,76.1248645899111
820,-1575,75.83161930314905
835,-1575,75.55455575096214
850,-1575,75.2917537164733
865,-1575,75.04552706723692
880,-1575,74.81379609665109
895,-1575,74.59904343033182
910,-1575,74.39902660745221
925,-1575,74.21640006606037
940,-1575,74.04875561038519
955,-1575,73.89892229463037
970,-1575,73.76432348261571
985,-1575,73.64796540615173
1000,-1575,73.54710054953993
1015,-1575,73.46491464984987
1030,-1575,73.39848712991412
1045,-1575,73.35118533442522
1060,-1575,73.31991369052776
1075,-1575,73.30822303610252
1090,-1575,73.31284110652904
1105,-1575,73.33750391006208
1120,-1575,73.37876102268343
1135,-1575,73.440535100134
1150,-1575,73.5191963100592
1165,-1575,73.61885524087721
1180,-1575,73.73570161189888
1195,-1575,73.87403504545631
1210,-1575,74.02986397175465
1225,-1575,74.20767797207762
1240,-1575,74.40330353634606
1255,-1575,74.6214209611563
1270,-1575,74.85767432504022
1285,-1575,75.1169405702125
1300,-1575,75.39468558070959
1315,-1575,75.69596339642317
1330,-1575,76.01605254008804
1345,-1575,76.36020841983976
1360,-1575,76.72352672138031
1375,-1575,77.11145504836216
1390,-1575,77.51890640683477
1405,-1575,77.95152061274528
1420,-1575,78.40402828510487
1435,-1575,78.88226133990693
1450,-1575,79.3807684287195
1465,-1575,79.90557333199065
1480,-1575,80.45104327244783
1495,-1575,81.02339354149458
1510,-1575,81.61681058294883
1525,-1575,82.22001218183546
1540,-1575,82.83302862167626
1555,-1575,83.45588955344253
1570,-1575,84.08862398117098
1585,-1575,84.73126024902908
1600,-1575,85.38382602980724
1615,-1575,86.04634831481532
1630,-1575,86.71885340515628
1645,-1575,87.40136690434747
1660,-1575,88.09391371225799
1675,-1575,88.79651802032775
1690,-1575,89.50920330803197
1705,-1575,90.23199234055316
1720,-1575,90.96490716761993
1735,-1575,91.70796912347188
1750,-1575,92.46119882790745
1765,-1575,93.22461618837042
1780,-1575,93.9982404030307
1795,-1575,94.78208996481301
-500,-1560,148.45406747529
-485,-1560,147.149036098149
-470,-1560,145.8546020222753
-455,-1560,144.57076700222268
-440,-1560,143.2975327563108
-425,-1560,142.03490096244755
-410,-1560,140.78287325380919
-395,-1560,139.54145121437412
-380,-1560,138.31063637431015
-365,-1560,137.0904302052131
-350,-1560,135.88083411519622
-335,-1560,134.68184944382716
-320,-1560,133.49347745691492
-305,-1560,132.3157193411426
-290,-1560,131.14857619854843
-275,-1560,129.99204904085164
-260,-1560,128.84613878362705
-245,-1560,127.71084624032417
-230,-1560,126.58617211613586
-215,-1560,125.472117001713
-200,-1560,124.36868136673026
-185,-1560,123.27586555330078
-170,-1560,122.19366976924458
-155,-1560,121.12209408121052
-140,-1560,120.0611384076561
-125,-1560,119.0108025116859
-110,-1560,117.97108599375379
-95,-1560,116.94198828423151
-80,-1560,115.92350863584778
-65,-1560,114.91564611600207
-50,-1560,113.91839959895908
-35,-1560,112.93176775792772
-20,-1560,111.95574905703127
-5,-1560,110.9903417431749
10,-1560,110.03554395961864
25,-1560,109.09135489407754
40,-1560,108.15777204550918
55,-1560,107.23479597359065
70,-1560,106.32243847819845
85,-1560,105.4206936621213
100,-1560,104.52964113572888
115,-1560,103.64921533689305
130,-1560,102.7795327215494
145,-1560,101.92052699833124
160,-1560,101.07232483341657
175,-1560,100.23486935280076
190,-1560,99.40828715468075
205,-1560,98.59254073518427
220,-1560,97.78774652017903
235,-1560,96.993896115924
250,-1560,96.2110858664552
265,-1560,95.439345997825
280,-1560,94.67874307743979
295,-1560,93.92935521438038
310,-1560,93.19120973793711
325,-1560,92.46444164248898
340,-1560,91.74902980826786
355,-1560,91.0451748433233
370,-1560,90.35279823418811
385,-1560,89.67217464576532
400,-1560,89.00315950674984
415,-1560,88.34610968725481
430,-1560,87.70080618708388
445,-1560,87.06769592709765
460,-1560,86.44647741117258
475,-1560,85.83769514726498
490,-1560,85.24095738956548
505,-1560,84.65691345549484
520,-1560,84.08507391667139
535,-1560,83.52619980510312
550,-1560,82.97969690377127
565,-1560,82.44644454533831
580,-1560,81.92573694924913
595,-1560,81.41857801539933
610,-1560,80.92414395875775
625,-1560,80.44356919439792
640,-1560,79.97590582714315
655,-1560,79.52242441860818
670,-1560,79.08204719297586
685,-1560,78.65618617633054
700,-1560,78.24362827548302
715,-1560,77.84593198962305
730,-1560,77.4617438025845
745,-1560,77.09277339103811
760,-1560,76.73752203760243
775,-1560,76.39785500236508
790,-1560,76.0721239110718
805,-1560,75.7623537212303
820,-1560,75.46674226292956
835,-1560,75.18747802026016
850,-1560,74.9226011992168
865,-1560,74.67446736237791
880,-1560,74.44095556630269
895,-1560,74.22459173468587
910,-1560,74.02309054453188
925,-1560,73.83915130229518
940,-1560,73.6703213621197
955,-1560,73.51947618239828
970,-1560,73.38399312906839
985,-1560,73.26692633784863
1000,-1560,73.16548078986486
1015,-1560,73.08289158851397
1030,-1560,73.01618919273925
1045,-1560,72.96879173770799
1060,-1560,72.93755327232103
1075,-1560,72.92607681008406
1090,-1560,72.93103834163009
1105,-1560,72.95622739649282
1120,-1560,72.99814048847796
1135,-1560,73.0607551004701
1150,-1560,73.14038707054505
1165,-1560,73.24120308023257
1180,-1560,73.35933730263363
1195,-1560,73.49914667932181
1210,-1560,73.65658292889074
1225,-1560,73.83619413836009
1240,-1560,74.0337489721438
1255,-1560,74.25398737976134
1270,-1560,74.49249455191035
1285,-1560,74.75420495389736
1300,-1560,75.0345312996764
1315,-1560,75.33858598032414
1330,-1560,75.66158666022456
1345,-1560,76.00885161106079
1360,-1560,76.37541475106813
1375,-1560,76.76678754254603
1390,-1560,77.17782036497462
1405,-1560,77.61421785162548
1420,-1560,78.07064718507291
1435,-1560,78.55300602160568
1450,-1560,79.05577881481028
1465,-1560,79.58505597342524
1480,-1560,80.13513980794275
1495,-1560,80.71231309181033
1510,-1560,81.31069668850677
1525,-1560,81.91897036140554
1540,-1560,82.5371651459339
1555,-1560,83.16531141234768
1570,-1560,83.80343885124005
1585,-1560,84.45157646057237
1600,-1560,85.10975253419947
1615,-1560,85.77799465186682
1630,-1560,86.45632967064802
1645,-1560,87.14478371779184
1660,-1560,87.84338218494334
1675,-1560,88.55214972370305
1690,-1560,89.27111024248377
1705,-1560,90.00028690462439
1720,-1560,90.73970212771825
1735,-1560,91.4893775841099
1750,-1560,92.24933420251593
1765,-1560,93.0195921707217
1780,-1560,93.80017093930607
1795,-1560,94.5910892263461
-500,-1545,148.79297753710713
-485,-1545,147.4750013388637
-470,-1545,146.16773008436323
-455,-1545,144.87116564635278
-440,-1545,143.58530986399927
-425,-1545,142.3101645386579
-410,-1545,141.04573142949204
-395,-1545,139.7920122489417
-380,-1545,138.5490086580389
-365,-1545,137.31672226156797
-350,-1545,136.09515460307034
-335,-1545,134.8843071596903
-320,-1545,133.6841813368632
-305,-1545,132.49477846284304
-290,-1545,131.31609978306977
-275,-1545,130.14814645437616
-260,-1545,128.9909195390321
-245,-1545,127.84441999862925
-230,-1545,126.70864868780404
-215,-1545,125.58360634780033
-200,-1545,124.46929359987305
-185,-1545,123.36571093853402
-170,-1545,122.27285872464095
-155,-1545,121.19073717833164
-140,-1545,120.11934637180708
-125,-1545,119.05868622196367
-110,-1545,118.0087564828808
-95,-1545,116.96955673816302
-80,-1545,115.94108639314669
-65,-1545,114.92334466696856
-50,-1545,113.91633058450739
-35,-1545,112.92004296819916
-20,-1545,111.93448042973537
-5,-1545,110.95964136164704
10,-1545,109.99552403497731
25,-1545,109.04212778995063
40,-1545,108.09945032225347
55,-1545,107.16749218573446
70,-1545,106.24626646807366
85,-1545,105.33576694830765
100,-1545,104.43607242815301
115,-1545,103.54711993769743
130,-1545,102.66902362886236
145,-1545,101.80172080921905
160,-1545,100.94533491405907
175,-1545,100.09981376596595
190,-1545,99.2652797090438
205,-1545,98.44170112011564
220,-1545,97.62918905524045
235,-1545,96.82774226698663
250,-1545,96.03745052574729
265,-1545,95.25835254563782
280,-1545,94.49050703337699
295,-1545,93.73400199828215
310,-1545,92.9888555440683
325,-1545,92.25521404194
340,-1545,91.53304570958822
355,-1545,90.82256406667283
370,-1545,90.12367843423894
385,-1545,89.43667797541192
400,-1545,88.76140439083481
415,-1545,88.09823068082983
430,-1545,87.44692250152902
445,-1545,86.80794457489246
460,-1545,86.18097839914178
475,-1545,85.56658798669487
490,-1545,84.96436288450029
505,-1545,84.37497364393758
520,-1545,83.79791039495332
535,-1545,83.23395715295649
550,-1545,82.68249749869109
565,-1545,82.14443551160844
580,-1545,81.61904142881217
595,-1545,81.1073456685517
610,-1545,80.60849867025033
625,-1545,80.12366314157626
640,-1545,79.65186361173758
655,-1545,79.19440070665159
670,-1545,78.75016727394718
685,-1545,78.32060716829594
700,-1545,77.904476123869
715,-1545,77.50336622074927
730,-1545,77.11589098432286
745,-1545,76.74379540827384
760,-1545,76.38554604634724
775,-1545,76.04304519172726
790,-1545,75.71460799101257
805,-1545,75.4022981273618
820,-1545,75.1042752260222
835,-1545,74.82276816262713
850,-1545,74.5557772412884
865,-1545,74.30570005257792
880,-1545,74.0703740865088
895,-1545,73.85236889934576
910,-1545,73.64935597263518
925,-1545,73.46407981600741
940,-1545,73.29404299801719
955,-1545,73.142167715094
970,-1545,73.00578499892814
985,-1545,72.88799722092313
1000,-1545,72.78596152313797
1015,-1545,72.70296270391277
1030,-1545,72.63598192419211
1045,-1545,72.58848843404793
1060,-1545,72.55728557308477
1075,-1545,72.54602884972141
1090,-1545,72.55134218308777
1105,-1545,72.57706893726109
1120,-1545,72.6196522426081
1135,-1545,72.68312471559234
1150,-1545,72.76374755010465
1165,-1545,72.86574381966516
1180,-1545,72.98519184430423
1195,-1545,73.12650617550968
1210,-1545,73.28558152221663
1225,-1545,73.46702475907641
1240,-1545,73.66654643677127
1255,-1545,73.88894643036872
1270,-1545,74.1297507652862
1285,-1545,74.39395283379986
1300,-1545,74.67690855718885
1315,-1545,74.98379223093687
1330,-1545,75.30975932372603
1345,-1545,75.66019121337104
1360,-1545,76.03005981074364
1375,-1545,76.42494066884115
1390,-1545,76.83962131474647
1405,-1545,77.27987142041857
1420,-1545,77.74029452091925
1435,-1545,78.22685422340591
1450,-1545,78.73397058778791
1465,-1545,79.26780085082454
1480,-1545,79.82258223102718
1495,-1545,80.40466517276576
1510,-1545,81.00810479589576
1525,-1545,81.62154255425719
1540,-1545,82.24501025298144
1555,-1545,82.87853899776599
1570,-1545,83.52215918029799
1585,-1545,84.17590046527314
1600,-1545,84.8397917789824
1615,-1545,85.51386129943948
1630,-1545,86.1981364480162
1645,-1545,86.89264388255143
1660,-1545,87.597409491895
1675,-1545,88.31245839184791
1690,-1545,89.03781492245476
1705,-1545,89.77350264660548
1720,-1545,90.51954434989894
1735,-1545,91.27596204172126
1750,-1545,92.04277695748833
1765,-1545,92.82000956200416
1780,-1545,93.60767955388117
1795,-1545,94.40580587097196
-500,-1530,149.14869032290082
-485,-1530,147.81750641845343
-470,-1530,146.49713718520837
-455,-1530,145.18758461659223
-440,-1530,143.88885067527542
-425,-1530,142.6009372888911
-410,-1530,141.32384634559511
-395,-1530,140.05757968947256
-380,-1530,138.80213911578164
-365,-1530,137.55752636603876
-350,-1530,136.32374312293865
-335,-1530,135.10079100511146
-320,-1530,133.8886715617122
-305,-1530,132.68738626684464
-290,-1530,131.4969365138155
-275,-1530,130.31732360922138
-260,-1530,129.14854876686454
-245,-1530,127.99061310150152
-230,-1530,126.84351762242011
-215,-1530,125.70726322684952
-200,-1530,124.58185069320066
-185,-1530,123.46728067414074
-170,-1530,122.36355368950092
-155,-1530,121.27067011902193
-140,-1530,120.18863019493539
-125,-1530,119.11743399438924
-110,-1530,118.05708143171354
-95,-1530,117.00757225053688
-80,-1530,115.96890601575122
-65,-1530,114.94108210533385
-50,-1530,113.92409970202868
-35,-1530,112.91795778489323
-20,-1530,111.92265512071677
-5,-1530,110.9381902553156
10,-1530,109.96456159561595
25,-1530,109.00176864122325
40,-1530,108.04980929370275
55,-1530,107.10868410578796
70,-1530,106.17840748129754
85,-1530,105.25897287177496
100,-1530,104.35045827974152
115,-1530,103.4528033541912
130,-1530,102.56611993916016
145,-1530,101.69034897761398
160,-1530,100.82561066232975
175,-1530,99.9718575602747
190,-1530,99.12920774029882
205,-1530,98.29763552046751
220,-1530,97.47724655469345
235,-1530,96.66804681638766
250,-1530,95.8701194572984
265,-1530,95.08351176916901
280,-1530,94.30827453904709
295,-1530,93.54450578193082
310,-1530,92.79221430186142
325,-1530,92.05155796883852
340,-1530,91.3224942478605
355,-1530,90.6052497091318
370,-1530,89.89972140126969
385,-1530,89.20621314175803
400,-1530,88.52455277892818
415,-1530,87.85512961668742
430,-1530,87.197693825592
445,-1530,86.5527281191632
460,-1530,85.91989683029682
475,-1530,85.29978368308421
490,-1530,84.69195933986732
505,-1530,84.09711580944072
520,-1530,83.51472258528227
535,-1530,82.94558690523924
550,-1530,82.38906993602731
565,-1530,81.8461007576997
580,-1530,81.31592539683541
595,-1530,80.79960105769524
610,-1530,80.29625216033321
625,-1530,79.80706998547141
640,-1530,79.33105122812579
655,-1530,78.86952687064226
670,-1530,78.42136011176997
685,-1530,77.9880269373489
700,-1530,77.56825162394341
715,-1530,77.16366014429472
730,-1530,76.77283276892601
745,-1530,76.39755012816885
760,-1530,76.03624374029448
775,-1530,75.69085325774451
790,-1530,75.35965703250415
805,-1530,75.04475780471503
820,-1530,74.74427667180785
835,-1530,74.46048323610854
850,-1530,74.19133757074876
865,-1530,73.93927963192182
880,-1530,73.70210500927388
895,-1530,73.48242723043356
910,-1530,73.27787424434779
925,-1530,73.09123610250715
940,-1530,72.91997024881128
955,-1530,72.76704595507289
970,-1530,72.62974757912508
985,-1530,72.5112260628932
1000,-1530,72.40859037057257
1015,-1530,72.32517532666387
1030,-1530,72.25791245745724
1045,-1530,72.21032245448765
1060,-1530,72.17915761484088
1075,-1530,72.16812626278252
1090,-1530,72.17379991740376
1105,-1530,72.20007609174603
1120,-1530,72.24334421009843
1135,-1530,72.30769232960425
1150,-1530,72.38932668439159
1165,-1530,72.49252703902616
1180,-1530,72.61331555306727
1195,-1530,72.75616467828354
1210,-1530,72.91691181579402
1225,-1530,73.10022290899906
1240,-1530,73.30175010694802
1255,-1530,73.52635348164414
1270,-1530,73.76949961654137
1285,-1530,74.03624318934344
1300,-1530,74.32187684401563
1315,-1530,74.63164318970851
1330,-1530,74.96063321256713
1345,-1530,75.31429163661949
1360,-1530,75.68752812757324
1375,-1530,76.08598255829718
1390,-1530,76.50437938019287
1405,-1530,76.94855352204192
1420,-1530,77.41304466331005
1435,-1530,77.90388256904642
1450,-1530,78.41542271322677
1465,-1530,78.95388935651812
1480,-1530,79.51345444958997
1495,-1530,80.10053629250498
1510,-1530,80.70912410254027
1525,-1530,81.32782073855553
1540,-1530,81.95665879342764
1555,-1530,82.59567012461237
1570,-1530,83.24488583950487
1585,-1530,83.90433628247295
1600,-1530,84.57405102353536
1615,-1530,85.25405884865371
1630,-1530,85.94438775160148
1645,-1530,86.64506492737418
1660,-1530,87.3561167670992
1675,-1530,88.07756885440058
1690,-1530,88.80944596317498
1705,-1530,89.55177205672909
1720,-1530,90.30457028823002
1735,-1530,91.06786300241616
1750,-1530,91.84167173851593
1765,-1530,92.62601723432095
1780,-1530,93.42091943135715
1795,-1530,94.22639748110059
-500,-1515,149.52171340177804
-485,-1515,148.17705093765767
-470,-1515,146.84331501764444
-455,-1515,145.52050775829264
-440,-1515,144.2086312484037
-425,-1515,142.90768754469485
-410,-1515,141.61767866730509
-395,-1515,140.33860659513903
-380,-1515,139.07047326104325
-365,-1515,137.81328054681686
-350,-1515,136.56703027804969
-335,-1515,135.33172421879095
-320,-1515,134.10736406604235
-305,-1515,132.89395144407868
-290,-1515,131.69148789858943
-275,-1515,130.49997489064705
-260,-1515,129.3194137904939
-245,-1515,128.1498058711547
-230,-1515,126.99115230186761
-215,-1515,125.84345414134042
-200,-1515,124.70671233082678
-185,-1515,123.58092768702859
-170,-1515,122.46610089482019
-155,-1515,121.36223249980196
-140,-1515,120.26932290068015
-125,-1515,119.18737234147846
-110,-1515,118.11638090358318
-95,-1515,117.05634849762544
-80,-1515,116.00727485520314
-65,-1515,114.96915952044978
-50,-1515,113.94200184145029
-35,-1515,112.92580096151369
-20,-1515,111.92055581030527
-5,-1515,110.92626509484535
10,-1515,109.94292736632447
25,-1515,108.97054229085283
40,-1515,108.00910798535396
55,-1515,107.05862500636421
70,-1515,106.11910910309243
85,-1515,105.19055339581847
100,-1515,104.27303509770101
115,-1515,103.36649650421826
130,-1515,102.47104714765035
145,-1515,101.58663164400026
160,-1515,100.713366931698
175,-1515,99.85121037141623
190,-1515,99.00027573513171
205,-1515,98.16054334459707
220,-1515,97.33211341849022
235,-1515,96.51499922789226
250,-1515,95.709277259826
265,-1515,94.91500347593416
280,-1515,94.13222068317731
295,-1515,93.36103701080502
310,-1515,92.60145188728292
325,-1515,91.85363480691859
340,-1515,91.11753238968248
355,-1515,90.3933843992106
370,-1515,89.68107550218622
385,-1515,88.98092433093065
400,-1515,88.29274475426404
415,-1515,87.6169425577637
430,-1515,86.95325228120545
445,-1515,86.30217482517811
460,-1515,85.6633571939416
475,-1515,85.03740303581489
490,-1515,84.42386394721947
505,-1515,83.82345362341881
520,-1515,83.23562072239973
535,-1515,82.66119594929191
550,-1515,82.09951784052863
565,-1515,81.551540736544
580,-1515,81.01648622055149
595,-1515,80.495438556553
610,-1515,79.98749589660254
625,-1515,79.49387838106146
640,-1515,79.0135546072665
655,-1515,78.54788621224354
670,-1515,78.09570646857168
685,-1515,77.65852380191102
700,-1515,77.23503074128074
715,-1515,76.82688746980791
730,-1515,76.43264070180668
745,-1515,76.05410702969334
760,-1515,75.68968262482095
775,-1515,75.34134483064334
790,-1515,75.00733488435128
805,-1515,74.68979491973963
820,-1515,74.38680717890534
835,-1515,74.10068233105513
850,-1515,73.8293398849101
865,-1515,73.57526250461194
880,-1515,73.33620354153173
895,-1515,73.1148208377784
910,-1515,72.90869846874796
925,-1515,72.72067237038985
940,-1515,72.54815451937849
955,-1515,72.39416160373506
970,-1515,72.25593096465236
985,-1515,72.1366624524328
1000,-1515,72.03341651179173
1015,-1515,71.94957832714815
1030,-1515,71.88202945103504
1045,-1515,71.83434234505505
1060,-1515,71.80321792849594
1075,-1515,71.79241766394652
1090,-1515,71.79846034026926
1105,-1515,71.82529793492506
1120,-1515,71.86926584224699
1135,-1515,71.93450786768328
1150,-1515,72.01717496920578
1165,-1515,72.12160390149953
1180,-1515,72.24376035586727
1195,-1515,72.38817497424522
1210,-1515,72.55062755183108
1225,-1515,72.73584338092398
1240,-1515,72.93941592153432
1255,-1515,73.16626571254831
1270,-1515,73.41179961971417
1285,-1515,73.68113386552388
1300,-1515,73.96949763087922
1315,-1515,74.28220194257553
1330,-1515,74.61427312189761
1345,-1515,74.97121947643146
1360,-1515,75.34788819121407
1375,-1515,75.74998368503898
1390,-1515,76.17216711308924
1405,-1515,76.62033887562896
1420,-1515,77.0889745916443
1435,-1515,77.5841703872984
1450,-1515,78.1002169620297
1465,-1515,78.64340579220293
1480,-1515,79.20784338888987
1495,-1515,79.8000160882547
1510,-1515,80.41384705059512
1525,-1515,81.03790025697423
1540,-1515,81.67220910628426
1555,-1515,82.31680622419462
1570,-1515,82.97172344847432
1585,-1515,83.63699181607019
1600,-1515,84.3126415519089
1615,-1515,84.9987020593894
1630,-1515,85.69520191252634
1645,-1515,86.40216884970472
1660,-1515,87.11962976900004
1675,-1515,87.84761072501729
1690,-1515,88.58613692720012
1705,-1515,89.33523273955713
1720,-1515,90.09492168175294
1735,-1515,90.86522643150805
1750,-1515,91.64616882825035
1765,-1515,92.43776987796167
1780,-1515,93.24004975915919
1795,-1515,94.05302782995288
-500,-1500,149.91257501971143
-485,-1500,148.5541548527773
-470,-1500,147.20677531123332
-455,-1500,145.87043863716494
-440,-1500,144.54514704809304
-425,-1500,143.2309027325959
-410,-1500,141.92770784576192
-395,-1500,140.63556450447504
-380,-1500,139.35447478252505
-365,-1500,138.0844407055454
-350,-1500,136.82546424577245
-335,-1500,135.57754731662638
-320,-1500,134.3406917671104
-305,-1500,133.11489937602786
-290,-1500,131.90017184601464
-275,-1500,130.69651079738674
-260,-1500,129.50391776180123
-245,-1500,128.32239417573092
-230,-1500,127.15194137375077
-215,-1500,125.99256058163844
-200,-1500,124.8442529092868
-185,-1500,123.70701934343111
-170,-1500,122.58086074019018
-155,-1500,121.46577781742471
-140,-1500,120.36177114691293
-125,-1500,119.26884114634692
-110,-1500,118.1869880711517
-95,-1500,117.11621200613102
-80,-1500,116.05651285694209
-65,-1500,115.00789034140466
-50,-1500,113.9703439806483
-35,-1500,112.94387309010384
-20,-1500,111.92847677034239
-5,-1500,110.92415389777209
10,-1500,109.93090317651591
25,-1500,108.94872444657072
40,-1500,107.97761605003453
55,-1500,107.01757855237446
70,-1500,106.06862907838847
85,-1500,105.13076041328915
100,-1500,104.20404899109008
115,-1500,103.28843978225275
130,-1500,102.38404000342629
145,-1500,101.49079798252762
160,-1500,100.60882739158924
175,-1500,99.73809043589759
190,-1500,98.87869656845852
205,-1500,98.03063217912928
220,-1500,97.1939920174826
235,-1500,96.36879673148005
250,-1500,95.55511609621938
265,-1500,94.75301483832358
280,-1500,93.96252772276682
295,-1500,93.1837731048638
310,-1500,92.41674095973734
325,-1500,91.66161253519093
340,-1500,90.9183235115757
355,-1500,90.18712699294075
370,-1500,89.46789515188225
385,-1500,88.76096160053571
400,-1500,88.06612609797925
415,-1500,87.38381109441836
430,-1500,86.7137353502468
445,-1500,86.05641815384138
460,-1500,85.41148901377579
475,-1500,84.77957172066796
490,-1500,84.16019861965249
505,-1500,83.55410532728978
520,-1500,82.96071946272495
535,-1500,82.38089544919652
550,-1500,81.81394897203771
565,-1500,81.26085989798158
580,-1500,80.72082512928057
595,-1500,80.19495626964897
610,-1500,79.68232494961204
625,-1500,79.18418046204359
640,-1500,78.69946303812159
655,-1500,78.22956527408141
670,-1500,77.77329023400456
685,-1500,77.33217909823489
700,-1500,76.90489235327654
715,-1500,76.4931247164604
730,-1500,76.09538903956823
745,-1500,75.71353820845371
760,-1500,75.3459327312314
775,-1500,74.99458797981147
790,-1500,74.65770775167975
805,-1500,74.33747391636999
820,-1500,74.03192952858599
835,-1500,73.74342666970036
850,-1500,73.46984394627802
865,-1500,73.21370707747302
880,-1500,72.97272683441952
895,-1500,72.74960572116325
910,-1500,72.54188359483885
925,-1500,72.35244262236311
940,-1500,72.17864896717893
955,-1500,72.02356707779185
970,-1500,71.88438693288322
985,-1500,71.7643576319565
1000,-1500,71.66049075591188
1015,-1500,71.5762221853118
1030,-1500,71.50838315749736
1045,-1500,71.46059823469741
1060,-1500,71.42951662119155
1075,-1500,71.41895324179782
1090,-1500,71.4253738234453
1105,-1500,71.45278512437004
1120,-1500,71.49746818398067
1135,-1500,71.56362286402778
1150,-1500,71.64734452927755
1165,-1500,71.75302722345515
1180,-1500,71.87657986160625
1195,-1500,72.02259156505279
1210,-1500,72.18678422519575
1225,-1500,72.37394276221193
1240,-1500,72.5796016603458
1255,-1500,72.80874219365624
1270,-1500,73.05671123557546
1285,-1500,73.3286868106197
1300,-1500,73.61983445874758
1315,-1500,73.93553371370318
1330,-1500,74.27074605746816
1345,-1500,74.6310436155456
1360,-1500,75.01121085929636
1375,-1500,75.41701697611572
1390,-1500,75.84305960739026
1405,-1500,76.29530483579056
1420,-1500,76.76816401835737
1435,-1500,77.26779984152432
1450,-1500,77.78843804546436
1465,-1500,78.33643750966866
1480,-1500,78.9058391381864
1495,-1500,79.50319747906691
1510,-1500,80.12236948601394
1525,-1500,80.75187998230942
1540,-1500,81.39176319134064
1555,-1500,82.04205252356199
1570,-1500,82.70278056180835
1585,-1500,83.37397904844865
1600,-1500,84.05567887434988
1615,-1500,84.74791006960884
1630,-1500,85.4507017960148
1645,-1500,86.16408234119314
